RouteKey,VariantNumber,AddressNo,Code,Lat,Lng,Name,Routes,Search,Status,StopID,StopType,Street,hasRamp,isWheelChair
53_1,106,216,QTP 078,10.802.817,106.628.487,Trạm Đường Số 27,"32, 41, 69",TDS27 216 TKTQ,Đang khai thác,2002656,Trụ dừng,Tân Kỳ Tân Quý,No,No
53_1,106,302,QTP 079,10.802.044,106.625.923,Trạm cây xăng Sài Gòn Petro,"32, 41, 69",TcxSGP 302 TKTQ,Đang khai thác,2002659,Ô sơn,Tân Kỳ Tân Quý,No,No
53_1,106,51/13,QTP 080,10.801.045,10.662.336,Showroom otô,"32, 51, 69",So 51/13 TKTQ,Đang khai thác,2002658,Trụ dừng,Tân Kỳ Tân Quý,No,No
53_1,106,378,QTP 081,10.799.963,106.620.499,Trạm Nhà Thờ Họ Tộc Nguyễn,"32, 51, 69",TNTHTN 378 TKTQ,Đang khai thác,2002660,Ô sơn,Tân Kỳ Tân Quý,No,No
53_1,106,8,QTP 094,1.079.887,106.619.591,Trạm Đầu Tân Quý,32,TDTQ 8 TQ,Đang khai thác,2002663,Trụ dừng,Tân Quý,No,No
53_1,106,52C,QTP 095,10.796.547,106.619.896,Trạm UB phường Tân Quý,32,TUpTQ 52C TQ,Đang khai thác,2002661,Trụ dừng,Tân Quý,No,No
53_1,106,88,QTP 096,10.795.079,106.620.316,Trạm Gò Dầu,"32, 69",TGD 88 TQ,Đang khai thác,2002665,Trụ dừng,Tân Quý,No,No
53_1,106,156,QTP 097,10.792.974,106.620.468,Tiệm cửa sắt,"32, 69",Tcs 156 TQ,Đang khai thác,2002662,Ô sơn,Tân Quý,No,No
53_1,106,200,QTP 098,10.791.017,106.620.735,Trạm Y tế phường Tân Quý,"32, 69",TYtpTQ 200 TQ,Đang khai thác,2002664,Ô sơn,Tân Quý,No,No
53_1,106,217-219,QTP 106,10.790.046,106.621.666,Trạm Chợ Tân Hương,"30, 32, 69",TCTH 217-219 TH,Đang khai thác,2002553,Ô sơn,Tân Hương,No,No
53_1,106,380,QTP 165,10.786.402,106.622.055,Trường GTVT,"32, 41",TG 380 VC,Đang khai thác,2002666,Ô sơn,Văn Cao,No,No
53_1,106,302-304,QTP 160,10.784.016,106.622.986,Phạm Văn Xảo,"149, 32",PVX 302-304 NS,Đang khai thác,2001733,Trụ dừng,Nguyễn Sơn,No,No
53_1,106,131-133,QTP 162,10.783.206,10.662.532,Chợ Tân Phú,"149, 32",CTP 131-133 NS,Đang khai thác,2001816,Trụ dừng,Nguyễn Sơn,No,No
53_1,106,43,QTP 170,10.781.464,106.628.593,Lê Cao Lăng,32,LCL 43 LK,Đang khai thác,2002668,Ô sơn,Lê Khôi,No,No
53_1,106,Kế 19,QTP 169,10.778.714,106.627.708,Trần Thủ Độ,32,TTD K19 LK,Đang khai thác,2002672,Ô sơn,Lê Khôi,No,No
53_1,106,Đối diện 246,QTP 132,10.775.322,106.628.128,Cuối Tô Hiệu,32,CTH Dd246 TH,Đang khai thác,2002674,Trụ dừng,Tô Hiệu,No,No
53_1,106,27K,QTP 133,10.772.807,106.627.304,Đầu Tô Hiệu,32,DTH 27K TH,Đang khai thác,2002667,Trụ dừng,Tô Hiệu,No,No
53_1,106,165,QTP 138,10.771.296,106.628.569,Trâm Tâm Mua Sắm,"144, 15, 32",TTMS 165 HB,Đang khai thác,2001565,Ô sơn,Hòa Bình,No,No
53_1,106,185,QTPT224,1.076.927.280.426,10.663.175.201.416,Trung Tâm Anh Ngữ,32,TTAN 185 LBB,Đang khai thác,2002669,Trụ dừng,Lũy Bán Bích,No,No
53_1,106,151A,QTP 196,10.766.378,106.631.927,Trạm Xưởng May Việt Đại,32,TXMVD 151A LBB,Đang khai thác,2002670,Trụ dừng,Lũy Bán Bích,No,No
53_1,106,107,QTPT226,10.762.413.024.902,10.663.237.762.451,Cty Dệt May Sài Gòn,32,CDMSG 107 LBB,Đang khai thác,2002673,Trụ dừng,Lũy Bán Bích,No,No
53_1,106,19-21A,QTP 198,10.759.621,106.633.354,Trạm Cầu Tân Hóa,32,TCTH 19-21A LBB,Đang khai thác,2002671,Trụ dừng,Lũy Bán Bích,No,No
53_1,106,832-834,Q6 038,10.754.732,106.635.574,Trường Mạc Đỉnh Chi,"09, 119, 139, 14, 16, 32, 62-10, 62-2, 62-7, 62-8, 81, 84",TMDC 832-834 HB,Đang khai thác,200626,Biển treo,Hồng Bàng,No,No
53_1,106,528,Q6 044,10.753.346,106.633.365,Vòng xoay Phú Lâm,"09, 119, 139, 14, 32, 62-10, 62-2, 62-8, 84",VxPL 528 KDV,Đang khai thác,200627,Trụ dừng,Kinh Dương Vương,No,No
53_1,106,580,Q6 045,10.751.475,10.663.089,Cư Xá Phú Lâm,"32, 62-10, 62-2, 62-8, 84",CXPL 580 KDV,Đang khai thác,200628,Nhà chờ,Kinh Dương Vương,No,No
53_1,106,94-96,Q6 046,10.749.589,106.628.435,Hồ Bơi Phú Lâm,"09, 119, 139, 14, 32, 62-10, 62-2, 62-8, 84",HBPL 94-96 KDV,Đang khai thác,200629,Trụ dừng,Kinh Dương Vương,No,No
53_1,106,Đối diện 907,Q6 047,10.746.384,106.624.525,Công Viên Phú Lâm,"09, 119, 139, 14, 32, 62-10, 62-2, 62-8, 84",CVPL Dd907 KDV,Đang khai thác,2001386,Nhà chờ,Kinh Dương Vương,No,No
53_1,106,212-214,QBT 011,10.744.746,106.622.475,Dương Tự Quản,"02, 09, 119, 139, 14, 144, 148, 25, 32, 61, 62-10, 62-11, 62-2, 62-8, 84",DTQ 212-214 KDV,Đang khai thác,200117,Trụ dừng,Kinh Dương Vương,No,No
53_1,106,358-360,QBT 012,10.741.973,106.619.096,Chợ An Lạc,"02, 09, 119, 139, 14, 144, 148, 25, 32, 61, 62-10, 62-11, 62-2, 62-8, 84",CAL 358-360 KDV,Đang khai thác,200116,Trụ dừng,Kinh Dương Vương,No,No
53_1,106,Bến xe Miền Tây,BX 46,10.740.705,106.618.317,Bến xe Miền Tây,"02, 10, 102, 119, 139, 14, 144, 148, 151, 32, 39, 41, 60-1, 61-8, 91",BxMT BxMT KDV,Đang khai thác,200725,Bến xe,Kinh Dương Vương,Yes,Yes
55_1,109,TĐH xe buýt Sài Gòn- CV 23/9,BX 01,10.767.676,106.689.362,TĐH xe buýt Sài Gòn,"03, 04, 102, 109, 12, 120, 13, 140, 149, 18, 19, 20, 27, 28, 34, 36, 39, 42, 52, 61-6, 65, 69, 72, 75, 86, 88, 93, 96",TxbSG TxbSGC23/9 LL,Đang khai thác,10035,Bến xe,Lê Lai,Yes,Yes
55_1,109,Đối diện 204,Q1 041,10.768.651,106.690.555,Tôn Thất Tùng,"02, 03, 04, 102, 109, 11, 12, 140, 149, 18, 19, 20, 28, 34, 36, 39, 42, 46, 52, 61-6, 65, 69, 72, 75, 88, 93, 96",TTT Dd204 LL,Đang khai thác,10037,Nhà chờ,Lê Lai,No,No
55_1,109,Đối diện 96,Q1 042,10.769.778,106.693.436,Nguyễn Thị Nghĩa,"02, 03, 04, 102, 109, 11, 12, 140, 149, 18, 19, 20, 28, 34, 36, 39, 42, 46, 52, 61-6, 65, 69, 72, 75, 88, 93, 96",NTN Dd96 LL,Đang khai thác,10036,Nhà chờ,Lê Lai,No,No
55_1,109,Đối diện 1A Phạm Hồng Thái,Q1 043,1.077.107,106.696.714,Khách sạn New world,"02, 03, 04, 102, 109, 11, 12, 120, 152, 18, 19, 20, 34, 36, 38, 44, 46, 52, 61-6, 65, 75, 88, 93, 96",KsNw Dd1APHT LL,Đang khai thác,10040,Nhà chờ,Lê Lai,No,No
55_1,109,97,Q1 001,10.767.768,106.699.219,Calmette,"102, 123, 124, 34, 38, 44",C 97 C,Đang khai thác,100853,Trụ dừng,Calmette,No,No
55_1,109,51-53,Q4 014,10.764.703,106.706.504,Chợ Xóm Chiếu,"102, 31, 34",CXC 51-53 HD,Đang khai thác,100856,Ô sơn,Hoàng Diệu,No,No
55_1,109,136-138,Q4 027,1.076.385,10.670.763,Bưu Điện Quận 4,"102, 20, 31, 34, 75",BDQ4 136-138 NTT,Đang khai thác,100855,Trụ dừng,Nguyễn Tất Thành,No,No
55_1,109,276,Q4 028,10.7618,10.670.932,Đại học Nguyễn Tất Thành,"102, 20, 31, 34, 75",DhNTT 276 NTT,Đang khai thác,100857,Nhà chờ,Nguyễn Tất Thành,No,No
55_1,109,428,Q4 029,10.759.423,106.713.359,Trường Nguyễn Trãi,"102, 20, 31, 34, 75",TNT 428 NTT,Đang khai thác,100858,Trụ dừng,Nguyễn Tất Thành,No,No
55_1,109,456,Q4 030,10.7579,106.715.977,Cảng Sài Gòn,"102, 20, 31, 34, 75",CSG 456 NTT,Đang khai thác,100860,Trụ dừng,Nguyễn Tất Thành,No,No
55_1,109,99/3A,Q7 067,10.752.435,10.672.242,Sân bóng đá CLB cảng SG,34,SbdCcS 99/3A DvcTT2,Đang khai thác,1002118,Ô sơn,Đường vòng cầu Tân Thuận 2,No,No
55_1,109,Trường mầm non Hoa Sen,Q7 066,10.753.436,106.720.929,Trường mầm non Hoa Sen,34,TmnHS TmnHS DvcTT2,Đang khai thác,1002117,Ô sơn,Đường vòng cầu Tân Thuận 2,No,No
55_1,109,Đối diện 187A,Q7 046,10.752.703,106.718.783,Cư xá Ngân hàng,"34, 37",CxNh Dd187A TXS,Đang khai thác,1002789,Trụ dừng,Trần Xuân Soạn,No,No
55_1,109,Đối diện 253,Q7 047,10.751.902,106.715.049,Nhà thờ Thuận Phát,"17, 34, 37",NtTP Dd253 TXS,Đang khai thác,1002067,Trụ dừng,Trần Xuân Soạn,No,No
55_1,109,Đối diện 331,Q7 048,10.751.886,106.712.512,Miếu Bà Cố,"17, 34, 37",MBC Dd331 TXS,Đang khai thác,1002069,Trụ dừng,Trần Xuân Soạn,No,No
55_1,109,Đối diện 413,Q7 049,10.751.855,106.709.207,Bế Văn Cấm,"17, 34, 37",BVC Dd413 TXS,Đang khai thác,1002068,Trụ dừng,Trần Xuân Soạn,No,No
55_1,109,Đối diện 505,Q7 050,1.075.185,106.706.659,Ủy ban Phường Tân Kiểng,"17, 34, 37",?bPTK Dd505 TXS,Đang khai thác,1002070,Trụ dừng,Trần Xuân Soạn,No,No
55_1,109,38,Q7 176,10.751.333,106.705.018,Ngã 3 Tân Quy,"140, 34, 37, 68",N3TQ 38 LVL,Đang khai thác,1001442,Trụ dừng,Lê Văn Lương,No,No
55_1,109,148,Q7 118,10.748.961,106.704.825,Phan Huy Thực,"140, 34, 37, 68",PHT 148 LVL,Đang khai thác,1001448,Ô sơn,Lê Văn Lương,No,No
55_1,109,192,Q7 119,10.746.068,106.704.422,Quận Đoàn 7,"140, 34, 37, 68",QD7 192 LVL,Đang khai thác,1001443,Trụ dừng,Lê Văn Lương,No,No
55_1,109,Trạm y tế Tân Quy,Q7 135,10.744.924,106.704.994,Trung tâm y tế Tân Quy,34,TtytTQ TytTQ Ds15,Đang khai thác,1002807,Trụ dừng,Đường số 15,No,No
55_1,109,89,Q7 136,10.7454,106.706.627,Chợ Tân Quy,34,CTQ 89 Ds15,Đang khai thác,1002806,Ô sơn,Đường số 15,No,No
55_1,109,15,Q7 137,10.745.478,106.709.835,đường số 10,34,ds10 15 Ds15,Đang khai thác,1002809,Ô sơn,Đường số 15,No,No
55_1,109,83-85,Q7 143,10.744.898,106.710.463,trường Lê Thánh Tôn,34,tLTT 83-85 Ds17,Đang khai thác,1002808,Ô sơn,Đường số 17,No,No
55_1,109,83,Q7 142,10.744.914,106.713.429,Chợ Chiều,34,CC 83 Ds17,Đang khai thác,1002811,Ô sơn,Đường số 17,No,No
55_1,109,77,Q7 146,1.074.328,106.713.649,Đường Số 43,34,DS43 77 MVV,Đang khai thác,1002810,Trụ dừng,Mai Văn Vĩnh,No,No
55_1,109,52A,Q7 147,10.739.471,106.713.615,Nguyễn Thị Thập,34,NTT 52A MVV,Đang khai thác,1001997,Ô sơn,Mai Văn Vĩnh,No,No
55_1,109,351,Q7 113,10.738.368,106.714.003,Mai Văn Vĩnh,"139, 31, 34",MVV 351 NTT,Đang khai thác,1001351,Trụ dừng,Nguyễn Thị Thập,No,No
55_1,109,269-271,Q7 114,10.738.152,106.717.522,Lâm Văn Bền,"139, 17, 31, 34",LVB 269-271 NTT,Đang khai thác,1001352,Trụ dừng,Nguyễn Thị Thập,No,No
55_1,109,8,Q7 175,10.737.562,106.718.203,Chợ Tân Mỹ,"139, 34",CTM 8 TM,Đang khai thác,1001354,Trụ dừng,Tân Mỹ,No,No
55_1,109,Bệnh viện Việt Pháp,Q7 151,10.733.045,106.718.928,Bệnh viện Việt Pháp,"139, 34",BvVP BvVP NLB,Đang khai thác,1001353,Trụ dừng,Nguyễn Lương Bằng,No,No
55_1,109,Bệnh viện Việt Pháp,Q7 088,10.731.063,106.718.912,Bệnh viện Việt Pháp,"102, 34",BvVP BvVP NVL,Đang khai thác,100869,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,Kế A001,Q7 089,10.729.461,106.714.041,Hưng Vượng,"102, 34",HV KA NVL,Đang khai thác,100865,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,1048 (Kế siêu thị Fivimart),Q7 090,10.729.234,1.067.049,Sky Garden,"102, 123, 124, 34, 68",SG 1048(stF NVL,Đang khai thác,100872,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,Ngã 3 Lê Văn Lương,Q7 139,1.072.905,106.699.315,Lê Văn Lương,34,LVL N3LVL NVL,Đang khai thác,1002689,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,Trường đại học RMIT,Q7 092,10.728.839,106.695.061,Đại học RMIT,"102, 34",DhR TdhR NVL,Đang khai thác,100868,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,12-14,HBC 001,10.728.639,106.687.117,Trung Sơn,"102, 34",TS 12-14 NVL,Đang khai thác,100873,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,Trụ điện  T NVL 14,HBC 002,10.728.575,106.683.946,Cầu Ông Bé,"102, 34",COB TdTN14 NVL,Đang khai thác,100870,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,C10/56,HBC 003,10.728.486,106.678.941,Phạm Hùng,"102, 34",PH C NVL,Đang khai thác,100875,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,109,C9/4,HBC 160,10.729.392,106.676.742,Ấp 4A,34,A4A C PH,Đang khai thác,1002812,Trụ dừng,Phạm Hùng,No,No
55_1,109,Chợ tạm Ấp 4,HBC 161,10.732.275,106.674.623,Chợ Tạm Ấp 4,34,CTA4 CtA4 PH,Đang khai thác,1002813,Trụ dừng,Phạm Hùng,No,No
55_1,109,369,HBC 162,10.734.389,106.673.153,Centre Mall,34,CM 369 PH,Đang khai thác,1002815,Trụ dừng,Phạm Hùng,No,No
55_1,109,31-33,HBC 080,10.735.548,106.673.561,Đường số 5,"17, 34",Ds5 31-33 Ds5,Đang khai thác,1001985,Ô sơn,Đường số 5,No,No
55_1,109,ĐẦU BẾN TRƯỜNG ĐH CN SÀI GÒN,BX 21,10.736.787,106.675.819,Công viên Đồng Diều,34,CvDD DBTDCSG TQB,Đang khai thác,1002681,Bến xe,Tạ Quang Bửu,Yes,Yes
55_1,110,ĐẦU BẾN TRƯỜNG ĐH CN SÀI GÒN,BX 21,10.736.787,106.675.819,Công viên Đồng Diều,34,CvDD DBTDCSG TQB,Đang khai thác,2002681,Bến xe,Tạ Quang Bửu,Yes,Yes
55_1,110,04-06,HBC 079,10.735.706,106.673.566,Đường số 5,"17, 34",Ds5 04-06 Ds5,Đang khai thác,2002077,Ô sơn,Đường số 5,No,No
55_1,110,C3/9,HBC 165,10.734.315,106.672.992,Centre Mall,34,CM C PH,Đang khai thác,2002683,Trụ dừng,Phạm Hùng,No,No
55_1,110,C4/9,HBC 166,10.732.228,106.674.483,Chợ Tạm Ấp 4,34,CTA4 C PH,Đang khai thác,2002679,Trụ dừng,Phạm Hùng,No,No
55_1,110,C4/20,HBC 167,10.729.382,106.676.543,Nguyễn Văn Linh,34,NVL C PH,Đang khai thác,2002682,Ô sơn,Phạm Hùng,No,No
55_1,110,Công ty Phúc Minh,HBC 040,10.727.574,106.680.121,Phúc Minh,"102, 34",PM CtPM NVL,Đang khai thác,200832,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Cột điện 47,HBC 041,10.727.785,106.684.177,Cầu Ông Bé,"102, 34",COB Cd47 NVL,Đang khai thác,200829,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Cột điện 37,HBC 042,10.7279,106.687.416,Trung Sơn,"102, 34",TS Cd37 NVL,Đang khai thác,200831,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Đối diện trạm thu phí,Q7 093,10.728.011,106.695.308,Đại học RMIT,"102, 34",DhR Ddttp NVL,Đang khai thác,200833,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Cạnh 38 Lê Văn Lương,Q7 094,10.727.985,106.699.787,Lê Văn Lương,"102, 34",LVL C38LVL NVL,Đang khai thác,200834,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Cạnh cột điện 39,Q7 095,10.728.106,106.704.031,Phòng cháy chữa cháy Quận 7,"102, 123, 124, 34, 68",PcccQ7 Ccd39 NVL,Đang khai thác,200835,Nhà chờ,Nguyễn Văn Linh,No,No
55_1,110,37,Q7 096,10.728.212,106.709.341,Nguyễn Đức Cảnh,"102, 34",NDC 37 NVL,Đang khai thác,200836,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Co.op mart Phú Mỹ Hưng,Q7 097,10.728.275,106.711.557,Co.op mart Phú Mỹ Hưng,"102, 34",CmPMH CmPMH NVL,Đang khai thác,200837,Nhà chờ,Nguyễn Văn Linh,No,No
55_1,110,Trung tâm truyền hình cáp,Q7 098,10.728.375,106.714.829,Cầu Thầy Tiêu,"102, 34",CTT Ttthc NVL,Đang khai thác,200838,Nhà chờ,Nguyễn Văn Linh,No,No
55_1,110,Đối diện bệnh viện Việt Pháp,Q7 099,10.730.309,106.719.646,bệnh viện Việt Pháp,"102, 34",bvVP DdbvVP NVL,Đang khai thác,200839,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Đối diện bệnh viện tim Tâm Đức,Q7 152,10.733.488,10.671.904,Bệnh viện Việt Pháp,"139, 34",BvVP DdbvtTD NLB,Đang khai thác,2001375,Trụ dừng,Nguyễn Lương Bằng,No,No
55_1,110,29,Q7 153,10.737.343,10.671.833,Chợ Tân Mỹ,"139, 34",CTM 29 TM,Đang khai thác,2001377,Trụ dừng,Tân Mỹ,No,No
55_1,110,222,Q7 106,10.738.384,106.717.485,Lâm Văn Bền,"139, 17, 31, 34",LVB 222 NTT,Đang khai thác,2001373,Trụ dừng,Nguyễn Thị Thập,No,No
55_1,110,57C,Q7 148,1.073.986,106.713.756,Mai Văn Vĩnh,34,MVV 57C MVV,Chưa khai thác,2004126,Trụ dừng,Mai Văn Vĩnh,No,No
55_1,110,9,Q7 149,10.743.617,106.713.778,đường số 41,34,ds41 9 MVV,Đang khai thác,2002685,Trụ dừng,Mai Văn Vĩnh,No,No
55_1,110,32,Q7 144,10.745.025,10.671.315,Chợ Chiều,34,CC 32 Ds17,Đang khai thác,2002684,Ô sơn,Đường số 17,No,No
55_1,110,Trường Lê Thánh Tôn,Q7 145,10.745.025,106.710.591,Trường Lê Thánh Tôn,34,TLTT TLTT Ds17,Đang khai thác,2002686,Trụ dừng,Đường số 17,No,No
55_1,110,24,Q7 138,10.745.588,106.709.722,Đường Số 15,34,DS15 24 Ds15,Đang khai thác,2002688,Ô sơn,Đường số 15,No,No
55_1,110,92,Q7 140,10.745.557,106.706.488,Chợ Tân Quy,34,CTQ 92 Ds15,Đang khai thác,2002687,Ô sơn,Đường số 15,No,No
55_1,110,B9,Q7 141,10.745.061,106.704.926,TT Y tế Tân Quy,34,TYtTQ B Ds15,Đang khai thác,2002691,Ô sơn,Đường số 15,No,No
55_1,110,221,Q7 132,10.745.957,106.704.519,Quận Đoàn 7,"140, 34, 37, 68",QD7 221 LVL,Đang khai thác,2001453,Trụ dừng,Lê Văn Lương,No,No
55_1,110,179,Q7 133,10.748.861,106.704.943,Phan Huy Thục,"140, 34, 37, 68",PHT 179 LVL,Đang khai thác,2001445,Trụ dừng,Lê Văn Lương,No,No
55_1,110,23-25,Q7 134,10.751.468,106.705.124,Ngã 3 Tân Quy,"140, 34, 37, 68",N3TQ 23-25 LVL,Đang khai thác,2001454,Trụ dừng,Lê Văn Lương,No,No
55_1,110,525-527,Q7 061,10.751.728,106.706.874,Ủy ban Phường Tân Kiểng,"17, 34, 37",?bPTK 525-527 TXS,Đang khai thác,2001988,Trụ dừng,Trần Xuân Soạn,No,Yes
55_1,110,429-431,Q7 062,10.751.739,106.709.052,Bế Văn Cấm,"17, 34, 37",BVC 429-431 TXS,Đang khai thác,2001990,Trụ dừng,Trần Xuân Soạn,No,No
55_1,110,327,Q7 063,10.751.776,10.671.263,Miếu Bà Cố,"17, 34, 37",MBC 327 TXS,Đang khai thác,2001993,Trụ dừng,Trần Xuân Soạn,No,No
55_1,110,253,Q7 064,10.751.818,106.715.451,Nhà thờ Thuận Phát,"17, 34, 37",NtTP 253 TXS,Đang khai thác,2001992,Trụ dừng,Trần Xuân Soạn,No,No
55_1,110,181-183,Q7 065,10.752.925,106.719.299,Cư xá Ngân hàng,"34, 37",CxNh 181-183 TXS,Đang khai thác,2002690,Trụ dừng,Trần Xuân Soạn,No,No
55_1,110,46/14 (chân cầu Tân Thuận 2),Q7 080,10.752.424,106.723.927,Cầu Tân Thuận 2,"102, 31, 34, 37, 75",CTT2 46/14(cTT2) NVL,Đang khai thác,200859,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,Đối diện 49/2,Q7 104,10.752.498,106.727.414,KCX Tân Thuận,"102, 17, 31, 34, 37, 68, 75",KTT Dd49/2 NVL,Đang khai thác,200843,Trụ dừng,Nguyễn Văn Linh,No,No
55_1,110,267,Q7 041,10.7549,106.726.204,Kho 18,"102, 20, 31, 34, 37, 75",K18 267 HTP,Đang khai thác,200846,Trụ dừng,Huỳnh Tấn Phát,No,No
55_1,110,135,Q7 042,10.755.423,106.723.946,Vòng xoay Tân Thuận,"102, 20, 31, 34, 37, 75",VxTT 135 HTP,Đang khai thác,200845,Trụ dừng,Huỳnh Tấn Phát,No,No
55_1,110,Đối diện 466,Q4 031,10.758.443,1.067.155,Cảng Sài Gòn,"102, 20, 31, 34, 75",CSG Dd466 NTT,Đang khai thác,200848,Nhà chờ,Nguyễn Tất Thành,No,No
55_1,110,Đối diện 448,Q4 032,10.759.771,106.713.241,Nhà thờ Thánh An Tôn,"102, 20, 31, 34, 75",NtTAT Dd448 NTT,Đang khai thác,200847,Nhà chờ,Nguyễn Tất Thành,No,No
55_1,110,Đối diện 300A,Q4 033,10.761.557,106.710.194,Đại học Nguyễn Tất Thành,"102, 20, 31, 34, 75",DhNTT Dd300A NTT,Đang khai thác,200850,Nhà chờ,Nguyễn Tất Thành,No,No
55_1,110,75-83,Q4 034,10.763.744,106.707.941,Bưu Điện Quận 4,"102, 20, 31, 34, 75",BDQ4 75-83 NTT,Đang khai thác,200849,Ô sơn,Nguyễn Tất Thành,No,No
55_1,110,34,Q4 006,10.764.983,106.706.471,Chợ Xóm Chiếu,"102, 20, 31, 34",CXC 34 HD,Đang khai thác,200852,Ô sơn,Hoàng Diệu,No,No
55_1,110,106-108,Q4 007,10.763.744,106.704.031,Đoàn Văn Bơ,"102, 20, 31, 34",DVB 106-108 HD,Đang khai thác,200851,Trụ dừng,Hoàng Diệu,No,No
55_1,110,134,Q1 002,10.769.178,106.698.334,Lê Thị Hồng Gấm,"102, 123, 124, 20, 34, 38, 44",LTHG 134 C,Đang khai thác,200854,Trụ dừng,Calmette,No,No
55_1,110,Bến Thành,Q1TC1D,10.770.603,106.698.441,Bến Thành D,"03, 152, 34, 35, 36, 44",BTD BT PNL,Đang khai thác,20038,Bến xe,Phạm Ngũ Lão,Yes,Yes
55_1,110,Đối diện 103,Q1 044,10.769.773,106.695.839,Trường Ernst Thalmann,"02, 03, 04, 102, 109, 11, 12, 140, 18, 19, 20, 31, 34, 36, 39, 46, 52, 61-6, 65, 72, 75, 88, 93, 96, C010",TET Dd103 PNL,Đang khai thác,20083,Nhà chờ,Phạm Ngũ Lão,No,No
55_1,110,Đối diện 171,Q1 045,10.769.035,106.693.983,Đề Thám,"03, 04, 102, 109, 12, 140, 149, 18, 19, 20, 28, 34, 36, 39, 42, 52, 61-6, 65, 69, 72, 75, 88, 93, 96",DT Dd171 PNL,Đang khai thác,200203,Nhà chờ,Phạm Ngũ Lão,No,No
55_1,110,TĐH xe buýt Sài Gòn- CV 23/9,BX 01,10.767.676,106.689.362,TĐH xe buýt Sài Gòn,"03, 04, 102, 109, 12, 120, 13, 140, 149, 18, 19, 20, 27, 28, 34, 36, 39, 42, 52, 61-6, 65, 69, 72, 75, 86, 88, 93, 96",TxbSG TxbSGC23/9 LL,Đang khai thác,20035,Bến xe,Lê Lai,Yes,Yes
57_1,113,TĐH xe buýt Sài Gòn- CV 23/9,BX 01,10.767.676,106.689.362,TĐH xe buýt Sài Gòn,"03, 04, 102, 109, 12, 120, 13, 140, 149, 18, 19, 20, 27, 28, 34, 36, 39, 42, 52, 61-6, 65, 69, 72, 75, 86, 88, 93, 96",TxbSG TxbSGC23/9 LL,Đang khai thác,10035,Bến xe,Lê Lai,Yes,Yes
57_1,113,Đối diện 204,Q1 041,10.768.651,106.690.555,Tôn Thất Tùng,"02, 03, 04, 102, 109, 11, 12, 140, 149, 18, 19, 20, 28, 34, 36, 39, 42, 46, 52, 61-6, 65, 69, 72, 75, 88, 93, 96",TTT Dd204 LL,Đang khai thác,10037,Nhà chờ,Lê Lai,No,No
57_1,113,Đối diện 96,Q1 042,10.769.778,106.693.436,Nguyễn Thị Nghĩa,"02, 03, 04, 102, 109, 11, 12, 140, 149, 18, 19, 20, 28, 34, 36, 39, 42, 46, 52, 61-6, 65, 69, 72, 75, 88, 93, 96",NTN Dd96 LL,Đang khai thác,10036,Nhà chờ,Lê Lai,No,No
57_1,113,Đối diện 1A Phạm Hồng Thái,Q1 043,1.077.107,106.696.714,Khách sạn New world,"02, 03, 04, 102, 109, 11, 12, 120, 152, 18, 19, 20, 34, 36, 38, 44, 46, 52, 61-6, 65, 75, 88, 93, 96",KsNw Dd1APHT LL,Đang khai thác,10040,Nhà chờ,Lê Lai,No,No
57_1,113,Bến Thành,Q1TC1D,10.770.603,106.698.441,Bến Thành D,"03, 152, 34, 35, 36, 44",BTD BT PNL,Đang khai thác,10038,Bến xe,Phạm Ngũ Lão,Yes,Yes
57_1,113,125,Q1 050,10.772.139,106.699.219,Bệnh viện Đa khoa Sài Gòn,"109, 31, 36, 42, 52, 93",BvDkSG 125 LL,Đang khai thác,1002721,Nhà chờ,Lê Lợi,No,No
57_1,113,Đối diện 58,Q1 051,10.773.594,106.700.587,Sài Gòn Centre,"109, 31, 36, 42, 52, 93",SGC Dd58 LL,Đang khai thác,1002723,Nhà chờ,Lê Lợi,No,No
57_1,113,144,Q1 079,10.775.088,106.700.768,Lê Thánh Tôn,"04, 109, 18, 31, 35, 36, 42, 52, 93",LTT 144 P,Đang khai thác,1002724,Trụ dừng,Pasteur,No,No
57_1,113,158,Q1 080,10.777.089,106.699.657,Lý Tự Trọng,"04, 109, 18, 31, 35, 36, 52, 93",LTT 158 P,Đang khai thác,1004272,Trụ dừng,Pasteur,No,No
57_1,113,178,Q1 081,10.778.308,106.698.333,Công viên 30/4,"04, 109, 120, 18, 31, 35, 36, 52, 93",Cv30/4 178 P,Đang khai thác,1004273,Trụ dừng,Pasteur,No,No
